Netblock,Description,Num IPs
125.253.126.0/24,Online data services JSC,256
125.253.127.0/24,Online data services JSC,256
43.239.224.0/22,May Chu Viet Company Limited,1024
43.239.224.0/24,May Chu Viet Company Limited,256
43.239.225.0/24,May Chu Viet Company Limited,256
43.239.226.0/24,May Chu Viet Company Limited,256
43.239.227.0/24,May Chu Viet Company Limited,256
45.117.164.0/22,Online data services JSC,1024
45.117.164.0/23,Online data services JSC,512
45.117.164.0/24,Online data services JSC,256
45.117.165.0/24,Online data services JSC,256
45.117.166.0/23,Online data services JSC,512
45.117.166.0/24,Online data services JSC,256
45.117.167.0/24,Online data services JSC,256
45.125.236.0/23,"Vietnam F Tech., JSC",512
45.125.236.0/24,"Vietnam F Tech., JSC",256
45.125.237.0/24,"Vietnam F Tech., JSC",256
202.134.54.0/24,Tan Viet Security Incorporation,256
103.139.160.0/24,National Power Transmission Corporation,256
103.199.10.0/24,GLTEC Corp,256
103.150.240.0/24,"INTELLIGENCE INFORMATION SYSTEM CO, LTD",256
103.135.28.0/24,AIS Securitites Joint Stock Company,256
103.207.32.0/24,Nam A Commercial Joint Stock Bank,256
117.122.3.0/24,Vietnam Internet Network Information Center,256
103.243.107.0/24,Cloudovs Vietnam Technology Joint Stock Company,256
103.200.123.0/24,One Vision Investment Trading Service Corporation,256
103.246.104.0/24,AIA Life Insurance Company limited,256
103.7.196.0/24,Prudential Vietnam Assurance Private limited,256
103.8.13.0/24,Ho Guom Real Estate Investment Joint Stock Company,256
103.52.95.0/24,Corporation Technology Development Eposi,256
203.8.127.0/24,Rosneft Viet Nam B.V,256
202.0.79.0/24,Premier Oil Viet Nam Offshore B.V,256
202.44.137.0/24,Viet Nam Bank for Industry and Trade Securities JSC,256
202.74.56.0/24,VietNam Prosperity Joint Stock Commercial Bank,256
122.102.112.0/24,Saigon - Hanoi Commercial Joint Stock Bank,256
103.7.172.0/24,Ministry of Agriculture and Rural Development,256
202.52.39.0/24,Golden Dragon Company,256
202.9.79.0/24,KCS VIETNAM COMPANY LIMITED,256
202.124.204.0/24,Asian Pacific Securities joint stock Company,256
117.122.2.0/24,Vietnam Internet Network Information Center,256
202.4.176.0/24,Hai Phong Securities Company,256
202.4.168.0/24,Vietnam Export Import Commercial Joint stock Bank,256
203.77.178.0/24,Dong A Commercial Join Stock Bank,256
202.58.245.0/24,Department of Infomatic - The State Bank of Viet Nam,256
103.245.252.0/24,Nguyen Bao Digital Company Limited,256
203.161.178.0/24,SCANCOM Vietnam Ltd,256
202.9.84.0/24,Onepay Online Service and Commercial Joint Stock Company,256
202.6.2.0/24,Ministry of Foreign Affairs of Vietnam,256
103.192.236.0/22,The Authority of Information Security - Ministry of Information and Communications,1024
103.28.172.0/22,Vietnam Cybersecurity Emergency Response Teams/Coordination Center,1024
103.9.200.0/23,Department of Information Technology - General Department of Taxation,512
103.9.202.0/24,Department of Information Technology - General Department of Taxation,256
103.9.203.0/24,Department of Information Technology - General Department of Taxation,256
103.12.104.0/22,Military commercial join stock bank,1024
103.12.106.0/24,Military commercial join stock bank,256
103.12.107.0/24,Military commercial join stock bank,256
103.23.144.0/22,Digital telecomminication service joint stock,1024
103.23.144.0/24,Digital telecomminication service joint stock,256
103.23.145.0/24,Digital telecomminication service joint stock,256
103.23.146.0/24,Digital telecomminication service joint stock,256
103.23.147.0/24,Digital telecomminication service joint stock,256
45.118.140.0/22,Digital telecomminication service joint stock,1024
103.127.192.0/24,Dinh Cao Technology Service Development Co.. LTD,256
103.127.193.0/24,Dinh Cao Technology Service Development Co.. LTD,256
103.127.194.0/24,Dinh Cao Technology Service Development Co.. LTD,256
103.127.195.0/24,Dinh Cao Technology Service Development Co.. LTD,256
103.53.228.0/24,"AO HOA VIET CO.,LTD",256
103.53.229.0/24,"AO HOA VIET CO.,LTD",256
103.53.230.0/24,"AO HOA VIET CO.,LTD",256
103.53.231.0/24,"AO HOA VIET CO.,LTD",256
103.146.22.0/24,Lanit Technology and Communication Joint Stock Company,256
103.146.23.0/24,Lanit Technology and Communication Joint Stock Company,256
103.153.68.0/24,TAM MEDIA TECHNOLOGY JOINT STOCK COMPANY,256
103.153.69.0/24,TAM MEDIA TECHNOLOGY JOINT STOCK COMPANY,256
103.9.0.0/22,Telehouse International Corporation of Vietnam,1024
103.9.0.0/24,Telehouse International Corporation of Vietnam,256
103.9.1.0/24,Telehouse International Corporation of Vietnam,256
103.9.2.0/24,Telehouse International Corporation of Vietnam,256
103.9.3.0/24,Telehouse International Corporation of Vietnam,256
103.9.4.0/22,VietNam national financial switching joint stock company,1024
103.9.5.0/24,VietNam national financial switching joint stock company,256
103.9.6.0/24,VietNam national financial switching joint stock company,256
103.9.7.0/24,VietNam national financial switching joint stock company,256
103.9.84.0/23,Department Of Information Technology and Data of Natural Resources and Environment,512
103.9.86.0/24,Department Of Information Technology and Data of Natural Resources and Environment,256
103.9.87.0/24,Department Of Information Technology and Data of Natural Resources and Environment,256
103.5.208.0/22,HTC International telecommunication joint stock company,1024
103.5.208.0/24,HTC International telecommunication joint stock company,256
103.5.209.0/24,HTC International telecommunication joint stock company,256
103.5.210.0/24,HTC International telecommunication joint stock company,256
103.5.211.0/24,HTC International telecommunication joint stock company,256
103.9.208.0/22,HTC International telecommunication joint stock company,1024
103.9.208.0/24,HTC International telecommunication joint stock company,256
103.9.209.0/24,HTC International telecommunication joint stock company,256
103.101.76.0/22,Danang ICT Infrastructure Development Center,1024
103.101.76.0/24,Danang ICT Infrastructure Development Center,256
103.101.78.0/24,Danang ICT Infrastructure Development Center,256
103.101.79.0/24,Danang ICT Infrastructure Development Center,256
49.156.52.0/22,Danang ICT Infrastructure Development Center,1024
49.156.52.0/24,Danang ICT Infrastructure Development Center,256
49.156.53.0/24,Danang ICT Infrastructure Development Center,256
103.108.136.0/22,Branch of Tuong Minh service private enterprise,1024
103.108.136.0/24,Branch of Tuong Minh service private enterprise,256
103.108.137.0/24,Branch of Tuong Minh service private enterprise,256
103.108.138.0/24,Branch of Tuong Minh service private enterprise,256
103.108.139.0/24,Branch of Tuong Minh service private enterprise,256
103.199.4.0/22,Tuong Minh service private enterprise,1024
103.199.4.0/24,Tuong Minh service private enterprise,256
103.199.5.0/24,Tuong Minh service private enterprise,256
103.199.6.0/24,Tuong Minh service private enterprise,256
103.199.7.0/24,Tuong Minh service private enterprise,256
103.110.84.0/22,Representative office of AZDIGI Corporation in Da Nang,1024
45.252.248.0/22,AZDIGI Corporation,1024
203.34.144.0/24,HEINEKEN VIETNAM BREWERY LIMITED COMPANY,256
103.60.16.0/24,Vietnam Esports and Entertainment Joint Stock Company,256
103.60.17.0/24,Vietnam Esports and Entertainment Joint Stock Company,256
103.60.18.0/24,Vietnam Esports and Entertainment Joint Stock Company,256
103.60.19.0/24,Vietnam Esports and Entertainment Joint Stock Company,256
45.119.216.0/22,Vietnam Esports and Entertainment Joint Stock Company,1024
45.119.219.0/24,Vietnam Esports and Entertainment Joint Stock Company,256
103.48.192.0/22,Branch of Long Van System Solution JSC - Hanoi,1024
45.119.212.0/22,Branch of Long Van System Solution JSC - Hanoi,1024
103.145.248.0/24,Vietnam Bank For Social Policies,256
103.149.254.0/23,ACT Telecomunication Joint Stock Company,512
103.149.254.0/24,ACT Telecomunication Joint Stock Company,256
103.149.255.0/24,ACT Telecomunication Joint Stock Company,256
202.37.86.0/23,MB securities joint stock company,512
202.37.86.0/24,MB securities joint stock company,256
202.37.87.0/24,MB securities joint stock company,256
103.126.152.0/24,Thua Thien Hue Electronic Data and Digital Information Center,256
103.126.153.0/24,Thua Thien Hue Electronic Data and Digital Information Center,256
103.146.18.0/23,EVN Finance Joint Stock Company,512
103.159.22.0/23,Department of Information and Communications of Ca Mau Province,512
103.153.70.0/23,APNA Company Limited,512
103.5.204.0/23,Shinhan Viet Nam Bank Limited,512
103.151.242.0/23,ENCAPITAL FINANCIAL TECHNOLOGY JOINT STOCK COMPANY.,512
103.68.77.0/24,Viet Nam Lottery One Member Company Limited,256
103.68.78.0/24,Viet Nam Lottery One Member Company Limited,256
103.161.18.0/23,INFORMATICS SOLUTION COMPANY LIMITED,512
103.117.240.0/24,Shopee Company Limited,256
103.117.241.0/24,Shopee Company Limited,256
103.155.254.0/23,FISYS Company Limited,512
103.154.180.0/23,Vinh Long Department of Information and Communications,512
103.147.36.0/24,Hochiminh Stock Exchange,256
103.147.37.0/24,Hochiminh Stock Exchange,256
103.151.54.0/23,TH Food Chain Joint Stock Company,512
103.151.54.0/24,TH Food Chain Joint Stock Company,256
157.119.244.0/24,VEGA Corporation,256
157.119.245.0/24,VEGA Corporation,256
103.145.62.0/23,IDC Online Technology and Solutions Corporation,512
103.90.221.0/24,VNETWORK Joint Stock Company,256
103.90.223.0/24,VNETWORK Joint Stock Company,256
202.94.88.0/23,"CAPGEMINI VIETNAM CO., LTD",512
202.94.89.0/24,"CAPGEMINI VIETNAM CO., LTD",256
202.160.124.0/23,VnDirect Securities Corporation,512
202.160.124.0/24,VnDirect Securities Corporation,256
202.160.125.0/24,VnDirect Securities Corporation,256
103.108.100.0/24,Binh Minh Software Service Company Limited,256
103.108.101.0/24,Binh Minh Software Service Company Limited,256
103.149.170.0/23,MCT Technology Solution Joint Stock Company,512
103.148.158.0/23,KB Securities Vietnam Joint Stock Company,512
103.5.30.0/24,KienLong Commercial Joint stock bank,256
103.5.31.0/24,KienLong Commercial Joint stock bank,256
103.154.0.0/23,BAO VIET HOLDINGS INFORMATION TECHNOLOGY CENTER BRANCH,512
103.160.4.0/23,CSD Group Technology JSC.,512
103.151.238.0/24,VIETBRANDS COMPANY LIMITED,256
103.151.239.0/24,VIETBRANDS COMPANY LIMITED,256
103.150.236.0/23,VINID PAY JOINT STOCK COMPANY,512
103.152.162.0/24,"Asia Soft Co., Ltd",256
103.152.163.0/24,"Asia Soft Co., Ltd",256
103.153.214.0/23,"VINTEK VIET NAM TECHNOLOGY TELECOM CO.,LTD",512
103.9.204.0/23,GSS Investment Corporation,512
103.250.25.0/24,Sun Life Vietnam Insurance Company Limited,256
103.250.27.0/24,Sun Life Vietnam Insurance Company Limited,256
202.130.36.0/24,Artex Securities Joint Stock Company,256
202.130.37.0/24,Artex Securities Joint Stock Company,256
103.154.176.0/23,Vinh Railway Signalling - Telecom Joint Stock Company,512
103.9.212.0/24,HaNoi Stock Exchange,256
103.9.213.0/24,HaNoi Stock Exchange,256
103.151.120.0/24,KNODE TECHNOLOGY COMPANY LIMITED,256
103.151.121.0/24,KNODE TECHNOLOGY COMPANY LIMITED,256
103.147.186.0/24,Cloud Viet Technology Company Limited,256
103.147.187.0/24,Cloud Viet Technology Company Limited,256
202.74.58.0/23,An Binh Commercial Joint Stock Bank,512
202.74.59.0/24,An Binh Commercial Joint Stock Bank,256
202.59.252.0/24,Asia Commercial Bank,256
202.59.253.0/24,Asia Commercial Bank,256
103.144.152.0/23,Green Network Solutions LTD.,512
202.59.238.0/24,SSI Securities Incorporation,256
202.59.239.0/24,SSI Securities Incorporation,256
103.159.58.0/24,ALLIEX VIETNAM JOINT STOCK COMPANY,256
103.159.59.0/24,ALLIEX VIETNAM JOINT STOCK COMPANY,256
103.143.140.0/23,Sun Group Corporation,512
103.143.140.0/24,Sun Group Corporation,256
103.142.136.0/23,Turbo Technology Solution Joint Stock Company,512
103.142.136.0/24,Turbo Technology Solution Joint Stock Company,256
103.142.137.0/24,Turbo Technology Solution Joint Stock Company,256
103.142.78.0/23,BCALL Viet Nam Company Limited,512
103.154.166.0/23,Viet Nam Blue Sea Technology Corporation,512
103.146.20.0/24,International Distribution Corporation,256
103.146.21.0/24,International Distribution Corporation,256
103.142.22.0/24,Hoi An South Development Ltd,256
103.142.23.0/24,Hoi An South Development Ltd,256
103.141.142.0/23,VisualViet Company Limited,512
103.149.172.0/24,"ETRUSTCLOUD Company, Ltd.",256
103.149.173.0/24,"ETRUSTCLOUD Company, Ltd.",256
103.140.42.0/24,Information and Communication Technology Center of Quang Ninh,256
103.140.43.0/24,Information and Communication Technology Center of Quang Ninh,256
103.140.38.0/23,Hanoi University of Industry,512
103.152.46.0/23,HA CUONG TRADING INVESTMENT COMPANY LIMITED,512
103.140.4.0/23,Vietnam BDA technology and communication joint stock company,512
103.161.212.0/23,VIET HOSTING COMPANY LIMITED,512
103.161.212.0/24,VIET HOSTING COMPANY LIMITED,256
103.161.213.0/24,VIET HOSTING COMPANY LIMITED,256
103.139.40.0/23,Bamboo Airways Company Limited,512
103.139.14.0/23,Quang Nam Department of Information and Communications,512
103.139.12.0/23,PetroVietNam Securities Joint Stock Company,512
103.138.110.0/23,"NPS Technology Co., ltd.",512
103.152.48.0/23,USDC TECHNOLOGY JSC,512
103.152.48.0/24,USDC TECHNOLOGY JSC,256
103.152.49.0/24,USDC TECHNOLOGY JSC,256
103.155.230.0/23,Information Technology and Communication Center of Binh Thuan Department of Information and Communications,512
103.221.86.0/24,LienViet Joint Stock Commercial Bank,256
202.9.80.0/24,LienViet Post Joint stock Commercial Bank,256
103.155.78.0/23,Network and Services Development Support Center - Viet Nam Telecommunications Authority,512
103.155.78.0/24,Network and Services Development Support Center - Viet Nam Telecommunications Authority,256
103.155.79.0/24,Network and Services Development Support Center - Viet Nam Telecommunications Authority,256
103.136.114.0/23,RVC Rong Viet Trade Service Telecom Company Limited,512
103.136.114.0/24,RVC Rong Viet Trade Service Telecom Company Limited,256
103.136.115.0/24,RVC Rong Viet Trade Service Telecom Company Limited,256
103.137.186.0/24,Sen Do Technology Joint Stock Company,256
103.137.187.0/24,Sen Do Technology Joint Stock Company,256
103.153.64.0/24,Hanoi Technology and Equipment Joint Stock Company,256
103.153.65.0/24,Hanoi Technology and Equipment Joint Stock Company,256
103.151.56.0/23,VIETPN Company Limited,512
103.140.100.0/24,Pegasus Technology Joint Stock Company,256
103.161.38.0/24,Digilife Vietnam Digital Services Company Limited,256
103.161.39.0/24,Digilife Vietnam Digital Services Company Limited,256
103.199.12.0/24,VietNam Satellite Digital Television Company Limited,256
103.199.13.0/24,VietNam Satellite Digital Television Company Limited,256
103.199.14.0/24,VietNam Satellite Digital Television Company Limited,256
103.97.125.0/24,Luu Tru So Company,256
103.97.126.0/24,Luu Tru So Company,256
103.97.127.0/24,Luu Tru So Company,256
103.226.108.0/24,Saigon Newport,256
103.226.109.0/24,Saigon Newport,256
103.226.110.0/24,Saigon Newport,256
103.220.85.0/24,VietNam payment solution joint stock company,256
103.220.86.0/24,VietNam payment solution joint stock company,256
103.220.87.0/24,VietNam payment solution joint stock company,256
103.137.156.0/24,Vietnam News Agency,256
202.6.96.0/23,Vietnam News Agency,512
103.78.76.0/24,Thien Binh Software Service Company Limited,256
103.78.77.0/24,Thien Binh Software Service Company Limited,256
103.78.78.0/24,Thien Binh Software Service Company Limited,256
103.78.79.0/24,Thien Binh Software Service Company Limited,256
103.102.20.0/22,Information and Communication Technology Center of Bac Kan Province,1024
103.78.84.0/24,Gcafe trading and software services company limited,256
103.78.85.0/24,Gcafe trading and software services company limited,256
103.78.86.0/24,Gcafe trading and software services company limited,256
103.78.87.0/24,Gcafe trading and software services company limited,256
103.77.168.0/22,INCOM SAI GON JOINT STOCK COMPANY,1024
103.77.168.0/24,INCOM SAI GON JOINT STOCK COMPANY,256
103.77.169.0/24,INCOM SAI GON JOINT STOCK COMPANY,256
103.77.170.0/24,INCOM SAI GON JOINT STOCK COMPANY,256
103.77.171.0/24,INCOM SAI GON JOINT STOCK COMPANY,256
103.75.176.0/22,VietNam Booking corporation,1024
103.74.116.0/22,TaDu Joint Stock Company,1024
103.72.96.0/22,"18 Nguyen Du, Hanoi",1024
103.74.112.0/22,VETC Corporation,1024
103.74.112.0/23,VETC Corporation,512
103.74.114.0/23,VETC Corporation,512
103.89.120.0/22,VietNam maritime commercial joint stock bank,1024
103.89.120.0/24,VietNam maritime commercial joint stock bank,256
103.89.121.0/24,VietNam maritime commercial joint stock bank,256
103.89.122.0/24,VietNam maritime commercial joint stock bank,256
103.89.123.0/24,VietNam maritime commercial joint stock bank,256
103.196.16.0/22,VIETNAM POST,1024
103.196.16.0/24,VIETNAM POST,256
103.196.17.0/24,VIETNAM POST,256
103.196.18.0/24,VIETNAM POST,256
103.196.19.0/24,VIETNAM POST,256
103.150.0.0/23,Hahalolo Travel Social Network Joint Stock Company,512
103.155.164.0/23,Hahalolo Travel Social Network Joint Stock Company - Hanoi Branch,512
103.82.196.0/24,ECONET VIETNAM CORPORATION,256
103.82.197.0/24,ECONET VIETNAM CORPORATION,256
103.82.198.0/24,ECONET VIETNAM CORPORATION,256
103.82.199.0/24,ECONET VIETNAM CORPORATION,256
103.225.236.0/24,Lotte Data Communication Company Limited,256
103.225.237.0/24,Lotte Data Communication Company Limited,256
103.225.238.0/24,Lotte Data Communication Company Limited,256
103.225.239.0/24,Lotte Data Communication Company Limited,256
103.88.108.0/22,MB Ages life insurance company limited,1024
103.88.108.0/24,MB Ages life insurance company limited,256
103.88.109.0/24,MB Ages life insurance company limited,256
103.88.110.0/24,MB Ages life insurance company limited,256
103.88.111.0/24,MB Ages life insurance company limited,256
103.228.20.0/22,Department of Information and Communication of Vinh Phuc,1024
103.254.16.0/22,Hanoi Medical University,1024
103.243.216.0/22,Vietnam-Asia Commercial Joint Stock Bank,1024
103.243.216.0/24,Vietnam-Asia Commercial Joint Stock Bank,256
103.243.217.0/24,Vietnam-Asia Commercial Joint Stock Bank,256
103.243.218.0/24,Vietnam-Asia Commercial Joint Stock Bank,256
103.241.248.0/22,SEABANK,1024
103.84.76.0/24,Viettel Group,256
103.84.78.0/24,Viettel Group,256
113.61.109.0/24,"L.C.S Company.,ltd.",256
115.72.0.0/13,Viettel Group,524288
115.72.0.0/16,Viettel Group,65536
115.72.0.0/21,Viettel Group,2048
115.72.104.0/21,Viettel Group,2048
115.72.112.0/21,Viettel Group,2048
115.72.120.0/21,Viettel Group,2048
115.72.128.0/21,Viettel Group,2048
115.72.136.0/21,Viettel Group,2048
115.72.144.0/21,Viettel Group,2048
115.72.152.0/21,Viettel Group,2048
115.72.160.0/21,Viettel Group,2048
115.72.16.0/21,Viettel Group,2048
115.72.168.0/21,Viettel Group,2048
115.72.176.0/21,Viettel Group,2048
115.72.184.0/21,Viettel Group,2048
115.72.192.0/21,Viettel Group,2048
115.72.200.0/21,Viettel Group,2048
115.72.208.0/21,Viettel Group,2048
115.72.216.0/21,Viettel Group,2048
115.72.224.0/21,Viettel Group,2048
115.72.232.0/21,Viettel Group,2048
115.72.240.0/21,Viettel Group,2048
115.72.24.0/21,Viettel Group,2048
115.72.248.0/21,Viettel Group,2048
115.72.32.0/21,Viettel Group,2048
115.72.40.0/21,Viettel Group,2048
115.72.48.0/21,Viettel Group,2048
115.72.56.0/22,Viettel Group,1024
115.72.60.0/22,Viettel Group,1024
115.72.64.0/24,Viettel Group,256
115.72.65.0/24,Viettel Group,256
115.72.66.0/24,Viettel Group,256
115.72.67.0/24,Viettel Group,256
115.72.70.0/24,Viettel Group,256
115.72.71.0/24,Viettel Group,256
115.72.72.0/23,Viettel Group,512
115.72.74.0/23,Viettel Group,512
115.72.76.0/24,Viettel Group,256
115.72.77.0/24,Viettel Group,256
115.72.78.0/24,Viettel Group,256
115.72.79.0/24,Viettel Group,256
115.72.80.0/21,Viettel Group,2048
115.72.8.0/21,Viettel Group,2048
115.72.88.0/21,Viettel Group,2048
115.72.96.0/21,Viettel Group,2048
115.73.0.0/16,Viettel Group,65536
115.73.0.0/18,Viettel Group,16384
115.73.0.0/21,Viettel Group,2048
115.73.104.0/21,Viettel Group,2048
115.73.112.0/21,Viettel Group,2048
115.73.120.0/22,Viettel Group,1024
115.73.124.0/22,Viettel Group,1024
115.73.128.0/18,Viettel Group,16384
115.73.128.0/21,Viettel Group,2048
115.73.136.0/21,Viettel Group,2048
115.73.144.0/21,Viettel Group,2048
115.73.152.0/21,Viettel Group,2048
115.73.160.0/21,Viettel Group,2048
115.73.16.0/21,Viettel Group,2048
115.73.168.0/21,Viettel Group,2048
115.73.176.0/21,Viettel Group,2048
115.73.184.0/21,Viettel Group,2048
115.73.192.0/18,Viettel Group,16384
115.73.192.0/21,Viettel Group,2048
115.73.200.0/23,Viettel Group,512
115.73.202.0/23,Viettel Group,512
115.73.205.0/24,Viettel Group,256
115.73.206.0/24,Viettel Group,256
115.73.207.0/24,Viettel Group,256
115.73.208.0/20,Viettel Group,4096
115.73.208.0/21,Viettel Group,2048
115.73.216.0/21,Viettel Group,2048
115.73.224.0/21,Viettel Group,2048
115.73.232.0/21,Viettel Group,2048
115.73.240.0/21,Viettel Group,2048
115.73.24.0/21,Viettel Group,2048
115.73.248.0/21,Viettel Group,2048
115.73.32.0/21,Viettel Group,2048
115.73.40.0/21,Viettel Group,2048
115.73.48.0/21,Viettel Group,2048
115.73.56.0/21,Viettel Group,2048
115.73.64.0/18,Viettel Group,16384
115.73.64.0/21,Viettel Group,2048
115.73.72.0/21,Viettel Group,2048
115.73.80.0/21,Viettel Group,2048
115.73.8.0/21,Viettel Group,2048
115.73.88.0/21,Viettel Group,2048
115.74.0.0/16,Viettel Group,65536
115.74.0.0/18,Viettel Group,16384
115.74.0.0/21,Viettel Group,2048
115.74.104.0/21,Viettel Group,2048
115.74.112.0/21,Viettel Group,2048
115.74.120.0/21,Viettel Group,2048
115.74.128.0/18,Viettel Group,16384
115.74.128.0/21,Viettel Group,2048
115.74.136.0/21,Viettel Group,2048
103.27.64.0/22,"43 Nguyen Chi Thanh street, Ba Dinh district, Ha Noi city",1024
103.241.248.0/23,SEABANK,512
103.241.250.0/24,SEABANK,256
103.241.251.0/24,SEABANK,256
202.6.2.0/24,Ministry of Foreign Affairs of Vietnam,256
103.88.120.0/22,Information Technology Park - Vietnam National University Ho Chi Minh City,1024
103.88.120.0/23,Information Technology Park - Vietnam National University Ho Chi Minh City,512
103.88.120.0/24,Information Technology Park - Vietnam National University Ho Chi Minh City,256
103.88.121.0/24,Information Technology Park - Vietnam National University Ho Chi Minh City,256
103.88.122.0/23,Information Technology Park - Vietnam National University Ho Chi Minh City,512
103.88.122.0/24,Information Technology Park - Vietnam National University Ho Chi Minh City,256
103.88.123.0/24,Information Technology Park - Vietnam National University Ho Chi Minh City,256
103.26.252.0/22,PVI Holdings,1024
103.26.252.0/23,PVI Holdings,512
103.26.252.0/24,PVI Holdings,256
103.26.253.0/24,PVI Holdings,256
103.26.254.0/23,PVI Holdings,512
103.26.254.0/24,PVI Holdings,256
103.26.255.0/24,PVI Holdings,256
103.242.52.0/22,Vietnam E-commerce Development Centre,1024
103.242.52.0/24,Vietnam E-commerce Development Centre,256
103.242.53.0/24,Vietnam E-commerce Development Centre,256
103.242.54.0/24,Vietnam E-commerce Development Centre,256
103.242.55.0/24,Vietnam E-commerce Development Centre,256
103.219.180.0/22,BIDV Securities joint stock company,1024
103.221.212.0/24,Vietcombank securities Company limited,256
103.221.213.0/24,Vietcombank securities Company limited,256
103.221.214.0/24,Vietcombank securities Company limited,256
103.221.215.0/24,Vietcombank securities Company limited,256
103.68.244.0/22,VietNam - Russia joint venture bank,1024
103.68.247.0/24,VietNam - Russia joint venture bank,256
103.66.152.0/22,Luxoft VietNam Company LTD,1024
103.66.152.0/24,Luxoft VietNam Company LTD,256
103.68.240.0/24,VMG Media Joint Stock Company,256
103.68.241.0/24,VMG Media Joint Stock Company,256
103.68.242.0/24,VMG Media Joint Stock Company,256
103.68.243.0/24,VMG Media Joint Stock Company,256
103.211.212.0/22,Hoa Binh Department of Information and Communications,1024
103.205.100.0/22,HaNoi State data center,1024
103.220.68.0/22,Institute of Information Technology (IOIT),1024
103.220.68.0/24,Institute of Information Technology (IOIT),256
103.220.69.0/24,Institute of Information Technology (IOIT),256
103.220.70.0/24,Institute of Information Technology (IOIT),256
103.220.71.0/24,Institute of Information Technology (IOIT),256
103.195.240.0/22,TOC DO SO Technology company limited,1024
103.9.156.0/22,VNSO TECHNOLOGY COMPANY,1024
103.9.156.0/24,VNSO TECHNOLOGY COMPANY,256
103.9.157.0/24,VNSO TECHNOLOGY COMPANY,256
103.9.158.0/24,VNSO TECHNOLOGY COMPANY,256
103.9.159.0/24,VNSO TECHNOLOGY COMPANY,256
103.206.216.0/24,Hoa Toc Company Limited,256
103.206.217.0/24,Hoa Toc Company Limited,256
103.206.218.0/24,Hoa Toc Company Limited,256
103.206.219.0/24,Hoa Toc Company Limited,256
103.199.16.0/22,365 Online technology joint stock company,1024
103.205.104.0/22,FIM PLUS DIGITAL JOINT STOCK COMPANY,1024
103.205.107.0/24,FIM PLUS DIGITAL JOINT STOCK COMPANY,256
182.236.112.0/22,Informatics Center-Ministry of Planning and Investment,1024
175.106.0.0/22,Information Technology Center-Vietnam Bank for Agriculture and Rural Development,1024
175.106.0.0/24,Information Technology Center-Vietnam Bank for Agriculture and Rural Development,256
175.106.1.0/24,Information Technology Center-Vietnam Bank for Agriculture and Rural Development,256
175.106.2.0/24,Information Technology Center-Vietnam Bank for Agriculture and Rural Development,256
175.106.3.0/24,Information Technology Center-Vietnam Bank for Agriculture and Rural Development,256
103.133.100.0/22,ODS Joint Stock Company,1024
103.133.100.0/24,ODS Joint Stock Company,256
103.133.101.0/24,ODS Joint Stock Company,256
103.133.102.0/24,ODS Joint Stock Company,256
103.133.103.0/24,ODS Joint Stock Company,256
103.61.48.0/22,Sai Gon Join stock commercial Bank,1024
103.61.48.0/24,Sai Gon Join stock commercial Bank,256
103.61.49.0/24,Sai Gon Join stock commercial Bank,256
103.61.50.0/24,Sai Gon Join stock commercial Bank,256
103.61.51.0/24,Sai Gon Join stock commercial Bank,256
103.10.88.0/24,PVcombank,256
103.10.89.0/24,PVcombank,256
103.10.90.0/24,PVcombank,256
103.10.91.0/24,PVcombank,256
203.201.56.0/22,Information Technology Center - Joint Stock Commercial Bank for Investment and Development of Vietnam,1024
203.201.56.0/23,Information Technology Center - Joint Stock Commercial Bank for Investment and Development of Vietnam,512
203.201.56.0/24,Information Technology Center - Joint Stock Commercial Bank for Investment and Development of Vietnam,256
203.201.58.0/23,Information Technology Center - Joint Stock Commercial Bank for Investment and Development of Vietnam,512
203.201.58.0/24,Information Technology Center - Joint Stock Commercial Bank for Investment and Development of Vietnam,256
203.201.59.0/24,Information Technology Center - Joint Stock Commercial Bank for Investment and Development of Vietnam,256
203.119.68.0/22,Branch of VNNIC in Ho Chi Minh City,1024
203.119.60.0/22,Vietnam Internet Network Information Center,1024
203.189.28.0/23,VIETNAM Joint Stock Commercial Bank for Industry and Trade,512
203.189.28.0/24,VIETNAM Joint Stock Commercial Bank for Industry and Trade,256
203.189.29.0/24,VIETNAM Joint Stock Commercial Bank for Industry and Trade,256
203.189.30.0/24,VIETNAM Joint Stock Commercial Bank for Industry and Trade,256
203.189.31.0/24,VIETNAM Joint Stock Commercial Bank for Industry and Trade,256
202.143.108.0/22,Digital world data online company,1024
117.122.116.0/22,Vietnam Internet Network Information Center,1024
117.122.119.0/24,Vietnam Internet Network Information Center,256
202.191.56.0/22,Hanoi Universsity of Technology,1024
202.191.56.0/24,Hanoi Universsity of Technology,256
203.119.44.0/22,Vietnam Internet network information center (VNNIC),1024
103.127.204.0/22,Viet Nam Data Online Joint Stock Company,1024
202.87.212.0/22,KIS Viet Nam Securities Corporations,1024
103.124.60.0/22,The Authority of Information Technology - Ministry of Health,1024
103.124.60.0/24,The Authority of Information Technology - Ministry of Health,256
103.126.156.0/24,Teko Vietnam Technology Joint Stock Company,256
103.126.157.0/24,Teko Vietnam Technology Joint Stock Company,256
103.126.158.0/24,Teko Vietnam Technology Joint Stock Company,256
103.126.159.0/24,Teko Vietnam Technology Joint Stock Company,256
103.131.76.0/24,VPS Securities Joint Stock Company,256
103.131.77.0/24,VPS Securities Joint Stock Company,256
103.131.78.0/23,VPS Securities Joint Stock Company,512
